,POS,Player,Mat,Inns,Ov,Runs,Wkts,BBI,Avg,Econ,SR,4w,5w,year,TeamName,unique,imaged_url
1256,51,Sumit Narwal,5,5,15.0,185,5,3/36,37.0,11.8,18.8,0,0,2010,RR,sumitnarwal,https://scores.iplt20.com/ipl/playerimages/Sumit%20Narwal.png
1257,52,Andrew McDonald,4,4,14.0,138,5,2/25,27.6,9.85,16.8,0,0,2010,DC,andrewmcdonald,https://scores.iplt20.com/ipl/playerimages/Andrew%20McDonald.png
1258,53,Charl Langeveldt,3,3,11.0,88,5,3/15,17.6,8.0,13.2,0,0,2010,KKR,charllangeveldt,https://scores.iplt20.com/ipl/playerimages/Charl%20Langeveldt.png
1259,54,Ajit Agarkar,7,7,22.0,203,4,3/25,50.75,9.22,33.0,0,0,2010,KKR,ajitagarkar,https://scores.iplt20.com/ipl/playerimages/Ajit%20Agarkar.png
1260,55,Chris Gayle,9,6,16.0,152,4,3/21,38.0,9.5,24.0,0,0,2010,KKR,chrisgayle,https://scores.iplt20.com/ipl/playerimages/Chris%20Gayle.png
1261,56,Dimitri Mascarenhas,2,2,8.0,65,4,5/25,16.25,8.12,12.0,0,0,2010,RR,dimitrimascarenhas,https://scores.iplt20.com/ipl/playerimages/Dimitri%20Mascarenhas.png
1262,57,Dwayne Bravo,10,10,26.0,228,4,4/22,57.0,8.71,39.25,0,0,2010,MI,dwaynebravo,https://scores.iplt20.com/ipl/playerimages/Dwayne%20Bravo.png
1263,58,Sarabjit Ladda,5,5,15.0,143,4,2/44,35.75,9.53,22.5,0,0,2010,DC,sarabjitladda,https://scores.iplt20.com/ipl/playerimages/Sarabjit%20Ladda.png
1264,59,Ryan McLaren,10,10,34.0,270,4,2/28,67.5,7.94,51.0,0,0,2010,MI,ryanmclaren,https://scores.iplt20.com/ipl/playerimages/Ryan%20McLaren.png
1265,60,Jaydev Unadkat,3,3,10.0,85,4,5/25,21.25,8.22,15.5,0,0,2010,KKR,jaydevunadkat,https://scores.iplt20.com/ipl/playerimages/Jaydev%20Unadkat.png
1266,61,Munaf Patel,4,4,13.0,118,3,5/21,39.33,9.07,26.0,0,0,2010,RR,munafpatel,https://scores.iplt20.com/ipl/playerimages/Munaf%20Patel.png
1267,62,Virender Sehwag,14,3,5.0,23,3,2/18,7.66,4.05,11.33,0,0,2010,DC,virendersehwag,https://scores.iplt20.com/ipl/playerimages/Virender%20Sehwag.png
1268,63,Ali Murtaza,3,3,12.0,91,3,3/15,30.33,7.58,24.0,0,0,2010,MI,alimurtaza,https://scores.iplt20.com/ipl/playerimages/Ali%20Murtaza.png
1269,64,Tillakaratne Dilshan,6,4,8.0,70,3,1/30,23.33,8.57,16.33,0,0,2010,DC,tillakaratnedilshan,https://scores.iplt20.com/ipl/playerimages/Tillakaratne%20Dilshan.png
1270,65,Bipul Sharma,5,4,10.0,94,3,2/13,31.33,9.4,20.0,0,0,2010,PBKS,bipulsharma,https://scores.iplt20.com/ipl/playerimages/Bipul%20Sharma.png
1271,66,Shanthakumaran Sreesanth,6,6,19.0,191,3,3/29,63.66,10.05,38.0,0,0,2010,PBKS,shanthakumaransreesanth,https://scores.iplt20.com/ipl/playerimages/Shanthakumaran%20Sreesanth.png
1272,67,JM Kemp,5,5,7.0,54,3,3/12,18.0,7.36,14.66,0,0,2010,CSK,jmkemp,https://scores.iplt20.com/ipl/playerimages/JM%20Kemp.png
1273,68,Ramesh Powar,7,7,23.0,160,3,2/11,53.33,6.95,46.0,0,0,2010,PBKS,rameshpowar,https://scores.iplt20.com/ipl/playerimages/Ramesh%20Powar.png
1274,69,Rajat Bhatia,5,5,16.0,132,3,4/15,44.0,8.25,32.0,0,0,2010,DC,rajatbhatia,https://scores.iplt20.com/ipl/playerimages/Rajat%20Bhatia.png
1275,70,Love Ablish,2,2,4.0,36,3,2/17,12.0,9.0,8.0,0,0,2010,PBKS,loveablish,https://scores.iplt20.com/ipl/playerimages/Love%20Ablish.png
1276,71,Laxmi Ratan Shukla,4,4,12.0,106,3,3/25,35.33,8.83,24.0,0,0,2010,KKR,laxmiratanshukla,https://scores.iplt20.com/ipl/playerimages/Laxmi%20Ratan%20Shukla.png
1277,72,Kamran Khan,3,3,6.0,53,3,3/18,17.66,8.83,12.0,0,0,2010,RR,kamrankhan,https://scores.iplt20.com/ipl/playerimages/Kamran%20Khan.png
1278,73,Kevin Pietersen,7,6,10.0,77,3,2/31,25.66,7.7,20.0,0,0,2010,RCB,kevinpietersen,https://scores.iplt20.com/ipl/playerimages/Kevin%20Pietersen.png
1279,74,Roelof van der Merwe,1,1,4.0,27,2,3/20,13.5,6.75,12.0,0,0,2010,RCB,roelofvandermerwe,https://scores.iplt20.com/ipl/playerimages/Roelof%20van%20der%20Merwe.png
1280,75,Ajantha Mendis,2,2,8.0,66,2,2/19,33.0,8.25,24.0,0,0,2010,KKR,ajanthamendis,https://scores.iplt20.com/ipl/playerimages/Ajantha%20Mendis.png
1281,76,Mitchell Marsh,3,3,10.0,88,2,4/25,44.0,8.8,30.0,0,0,2010,DEC,mitchellmarsh,https://scores.iplt20.com/ipl/playerimages/Mitchell%20Marsh.png
1282,77,Amit Uniyal,2,2,6.0,66,2,2/41,33.0,11.0,18.0,0,0,2010,RR,amituniyal,https://scores.iplt20.com/ipl/playerimages/Amit%20Uniyal.png
1283,78,Pankaj Singh,2,2,8.0,81,2,2/18,40.5,10.12,24.0,0,0,2010,RCB,pankajsingh,https://scores.iplt20.com/ipl/playerimages/Pankaj%20Singh.png
1284,79,Brad Hodge,4,4,5.0,41,2,4/13,20.5,8.2,15.0,0,0,2010,KKR,bradhodge,https://scores.iplt20.com/ipl/playerimages/Brad%20Hodge.png
1285,80,Joginder Sharma,3,3,8.0,89,2,2/27,44.5,11.12,24.0,0,0,2010,CSK,jogindersharma,https://scores.iplt20.com/ipl/playerimages/Joginder%20Sharma.png
1286,81,Rajagopal Sathish,12,4,8.0,81,2,1/11,40.5,10.12,24.0,0,0,2010,MI,rajagopalsathish,https://scores.iplt20.com/ipl/playerimages/Rajagopal%20Sathish.png
1287,82,Sanath Jayasuriya,4,4,9.0,68,2,3/14,34.0,7.55,27.0,0,0,2010,MI,sanathjayasuriya,https://scores.iplt20.com/ipl/playerimages/Sanath%20Jayasuriya.png
1288,83,Rohit Sharma,16,9,19.0,153,2,4/6,76.5,8.05,57.0,0,0,2010,DEC,rohitsharma,https://scores.iplt20.com/ipl/playerimages/Rohit%20Sharma.png
1289,84,Daniel Vettori,3,3,11.0,97,2,3/15,48.5,8.31,35.0,0,0,2010,DC,danielvettori,https://scores.iplt20.com/ipl/playerimages/Daniel%20Vettori.png
1290,85,Iqbal Abdulla,3,3,8.0,61,1,3/24,61.0,7.17,51.0,0,0,2010,KKR,iqbalabdulla,https://scores.iplt20.com/ipl/playerimages/Iqbal%20Abdulla.png
1291,86,Abhimanyu Mithun,1,1,3.0,39,1,2/37,39.0,13.0,18.0,0,0,2010,RCB,abhimanyumithun,https://scores.iplt20.com/ipl/playerimages/Abhimanyu%20Mithun.png
1292,87,Moises Henriques,1,1,4.0,35,1,3/12,35.0,8.75,24.0,0,0,2010,DC,moiseshenriques,https://scores.iplt20.com/ipl/playerimages/Moises%20Henriques.png
1293,88,Yusuf Abdulla,2,2,7.0,66,1,4/31,66.0,9.65,41.0,0,0,2010,PBKS,yusufabdulla,https://scores.iplt20.com/ipl/playerimages/Yusuf%20Abdulla.png
1294,89,Yo Mahesh,1,1,3.0,23,1,4/36,23.0,7.66,18.0,0,0,2010,DC,yomahesh,https://scores.iplt20.com/ipl/playerimages/Yo%20Mahesh.png
1295,90,Manpreet Gony,3,3,8.0,92,1,3/31,92.0,11.5,48.0,0,0,2010,CSK,manpreetgony,https://scores.iplt20.com/ipl/playerimages/Manpreet%20Gony.png
1296,91,Vikramjeet Malik,3,3,7.0,62,1,2/14,62.0,8.65,43.0,0,0,2010,PBKS,vikramjeetmalik,https://scores.iplt20.com/ipl/playerimages/Vikramjeet%20Malik.png
1297,92,Nayan Doshi,1,1,4.0,17,1,1/15,17.0,4.25,24.0,0,0,2010,RCB,nayandoshi,https://scores.iplt20.com/ipl/playerimages/Nayan%20Doshi.png
1298,93,Dwayne Smith,3,2,4.0,36,1,4/8,36.0,9.39,23.0,0,0,2010,DEC,dwaynesmith,https://scores.iplt20.com/ipl/playerimages/Dwayne%20Smith.png
1299,94,Sudeep Tyagi,6,6,16.0,159,1,2/18,159.0,10.04,95.0,0,0,2010,CSK,sudeeptyagi,https://scores.iplt20.com/ipl/playerimages/Sudeep%20Tyagi.png
1300,95,JP Duminy,7,2,5.0,37,1,4/17,37.0,6.72,33.0,0,0,2010,MI,jpduminy,https://scores.iplt20.com/ipl/playerimages/JP%20Duminy.png
1301,96,KP Appanna,2,2,7.0,51,1,4/19,51.0,7.28,42.0,0,0,2010,RCB,kpappanna,https://scores.iplt20.com/ipl/playerimages/KP%20Appanna.png
1302,97,Dhawal Kulkarni,1,1,4.0,40,1,4/14,40.0,10.0,24.0,0,0,2010,MI,dhawalkulkarni,https://scores.iplt20.com/ipl/playerimages/Dhawal%20Kulkarni.png
1303,1,RP Singh,16,16,59.0,417,23,4/22,18.13,6.98,15.56,1,0,2009,DEC,rpsingh,https://scores.iplt20.com/ipl/playerimages/RP%20Singh.png
1304,2,Anil Kumble,16,16,59.0,347,21,5/5,16.52,5.86,16.9,1,1,2009,RCB,anilkumble,https://scores.iplt20.com/ipl/playerimages/Anil%20Kumble.png
1305,3,Pragyan Ojha,15,15,53.0,348,18,3/11,19.33,6.5,17.83,0,0,2009,DEC,pragyanojha,https://scores.iplt20.com/ipl/playerimages/Pragyan%20Ojha.png
1306,4,Lasith Malinga,13,13,49.0,312,18,5/13,17.33,6.3,16.5,0,0,2009,MI,lasithmalinga,https://scores.iplt20.com/ipl/playerimages/Lasith%20Malinga.png
1307,5,Irfan Pathan,14,14,50.0,390,17,3/24,22.94,7.74,17.76,0,0,2009,PBKS,irfanpathan,https://scores.iplt20.com/ipl/playerimages/Irfan%20Pathan.png
1308,6,Munaf Patel,11,11,35.0,241,16,5/21,15.06,6.91,13.06,0,0,2009,RR,munafpatel,https://scores.iplt20.com/ipl/playerimages/Munaf%20Patel.png
1309,7,Shane Warne,13,13,50.0,365,14,4/21,26.07,7.3,21.42,0,0,2009,RR,shanewarne,https://scores.iplt20.com/ipl/playerimages/Shane%20Warne.png
1310,8,Muttiah Muralitharan,13,13,50.0,261,14,3/11,18.64,5.22,21.42,0,0,2009,CSK,muttiahmuralitharan,https://scores.iplt20.com/ipl/playerimages/Muttiah%20Muralitharan.png
1311,9,Amit Mishra,11,11,42.0,294,14,5/17,21.0,6.97,18.07,0,0,2009,DC,amitmishra,https://scores.iplt20.com/ipl/playerimages/Amit%20Mishra.png
1312,10,Yusuf Abdulla,9,9,28.0,241,14,4/31,17.21,8.6,12.0,2,0,2009,PBKS,yusufabdulla,https://scores.iplt20.com/ipl/playerimages/Yusuf%20Abdulla.png
1313,11,Lakshmipathy Balaji,13,13,37.0,316,13,5/24,24.3,8.46,17.23,1,0,2009,CSK,lakshmipathybalaji,https://scores.iplt20.com/ipl/playerimages/Lakshmipathy%20Balaji.png
1314,12,Praveen Kumar,13,13,49.0,394,13,3/18,30.3,7.93,22.92,0,0,2009,RCB,praveenkumar,https://scores.iplt20.com/ipl/playerimages/Praveen%20Kumar.png
1315,13,Shadab Jakati,9,8,29.0,217,13,4/22,16.69,7.48,13.38,2,0,2009,CSK,shadabjakati,https://scores.iplt20.com/ipl/playerimages/Shadab%20Jakati.png
1316,14,Albie Morkel,12,12,40.0,324,13,4/32,24.92,8.1,18.46,0,0,2009,CSK,albiemorkel,https://scores.iplt20.com/ipl/playerimages/Albie%20Morkel.png
1317,15,Harbhajan Singh,13,13,44.0,256,12,5/18,21.33,5.81,22.0,1,0,2009,MI,harbhajansingh,https://scores.iplt20.com/ipl/playerimages/Harbhajan%20Singh.png
1318,16,Piyush Chawla,14,14,45.0,308,12,4/17,25.66,6.86,22.41,0,0,2009,PBKS,piyushchawla,https://scores.iplt20.com/ipl/playerimages/Piyush%20Chawla.png
1319,17,Rohit Sharma,16,12,23.0,161,11,4/6,14.63,7.0,12.54,1,0,2009,DEC,rohitsharma,https://scores.iplt20.com/ipl/playerimages/Rohit%20Sharma.png
1320,18,Ishant Sharma,11,11,43.0,297,11,5/12,27.0,6.9,23.45,0,0,2009,KKR,ishantsharma,https://scores.iplt20.com/ipl/playerimages/Ishant%20Sharma.png
1321,19,Dwayne Bravo,11,11,33.0,259,11,4/22,23.54,7.8,18.09,0,0,2009,MI,dwaynebravo,https://scores.iplt20.com/ipl/playerimages/Dwayne%20Bravo.png
1322,20,Roelof van der Merwe,10,10,34.0,248,9,3/20,27.55,7.29,22.66,0,0,2009,RCB,roelofvandermerwe,https://scores.iplt20.com/ipl/playerimages/Roelof%20van%20der%20Merwe.png
1323,21,Vinay Kumar,11,11,32.0,271,9,4/40,30.11,8.38,21.55,0,0,2009,RCB,vinaykumar,https://scores.iplt20.com/ipl/playerimages/Vinay%20Kumar.png
1324,22,Amit Singh,5,5,17.0,95,9,4/19,10.55,5.42,11.66,1,0,2009,RR,amitsingh,https://scores.iplt20.com/ipl/playerimages/Amit%20Singh.png
1325,23,Suresh Raina,14,10,27.0,164,7,2/0,23.42,5.92,23.71,0,0,2009,CSK,sureshraina,https://scores.iplt20.com/ipl/playerimages/Suresh%20Raina.png
1326,24,Sanath Jayasuriya,12,9,19.0,163,7,3/14,23.28,8.57,16.28,0,0,2009,MI,sanathjayasuriya,https://scores.iplt20.com/ipl/playerimages/Sanath%20Jayasuriya.png
1327,25,Brad Hodge,12,9,20.0,161,7,4/13,23.0,8.05,17.14,0,0,2009,KKR,bradhodge,https://scores.iplt20.com/ipl/playerimages/Brad%20Hodge.png
1328,26,Yusuf Pathan,13,11,35.0,243,7,3/20,34.71,6.94,30.0,0,0,2009,RR,yusufpathan,https://scores.iplt20.com/ipl/playerimages/Yusuf%20Pathan.png
1329,27,Andrew Symonds,8,8,24.0,160,7,3/21,22.85,6.66,20.57,0,0,2009,DEC,andrewsymonds,https://scores.iplt20.com/ipl/playerimages/Andrew%20Symonds.png
1330,28,Ravindra Jadeja,13,10,23.0,151,6,5/16,25.16,6.47,23.33,0,0,2009,RR,ravindrajadeja,https://scores.iplt20.com/ipl/playerimages/Ravindra%20Jadeja.png
1331,29,Ryan Harris,8,8,31.0,230,6,4/34,38.33,7.41,31.0,0,0,2009,DEC,ryanharris,https://scores.iplt20.com/ipl/playerimages/Ryan%20Harris.png
1332,30,Zaheer Khan,6,6,21.0,142,6,4/17,23.66,6.76,21.0,0,0,2009,MI,zaheerkhan,https://scores.iplt20.com/ipl/playerimages/Zaheer%20Khan.png
1333,31,Shanthakumaran Sreesanth,7,7,23.0,192,6,3/29,32.0,8.34,23.0,0,0,2009,PBKS,shanthakumaransreesanth,https://scores.iplt20.com/ipl/playerimages/Shanthakumaran%20Sreesanth.png
1334,32,Kamran Khan,5,5,17.0,124,6,3/18,20.66,7.01,17.66,0,0,2009,RR,kamrankhan,https://scores.iplt20.com/ipl/playerimages/Kamran%20Khan.png
1335,33,Ajit Agarkar,11,11,31.0,284,6,3/25,47.33,9.16,31.0,0,0,2009,KKR,ajitagarkar,https://scores.iplt20.com/ipl/playerimages/Ajit%20Agarkar.png
1336,34,Yuvraj Singh,14,9,20.0,142,6,4/29,23.66,7.1,20.0,0,0,2009,PBKS,yuvrajsingh,https://scores.iplt20.com/ipl/playerimages/Yuvraj%20Singh.png
1337,35,Jacques Kallis,15,14,46.0,353,6,3/13,58.83,7.67,46.0,0,0,2009,RCB,jacqueskallis,https://scores.iplt20.com/ipl/playerimages/Jacques%20Kallis.png
1338,36,Siddharth Trivedi,7,7,20.0,152,6,4/25,25.33,7.6,20.0,0,0,2009,RR,siddharthtrivedi,https://scores.iplt20.com/ipl/playerimages/Siddharth%20Trivedi.png
1339,37,Dimitri Mascarenhas,5,5,19.0,132,6,5/25,22.0,6.82,19.33,0,0,2009,RR,dimitrimascarenhas,https://scores.iplt20.com/ipl/playerimages/Dimitri%20Mascarenhas.png
1340,38,Manpreet Gony,7,7,17.0,172,5,3/31,34.4,10.11,20.4,0,0,2009,CSK,manpreetgony,https://scores.iplt20.com/ipl/playerimages/Manpreet%20Gony.png
1341,39,Ramesh Powar,9,8,21.0,132,5,2/11,26.4,6.28,25.2,0,0,2009,PBKS,rameshpowar,https://scores.iplt20.com/ipl/playerimages/Ramesh%20Powar.png
1342,40,Dhawal Kulkarni,8,8,26.0,206,5,4/14,41.2,7.92,31.2,0,0,2009,MI,dhawalkulkarni,https://scores.iplt20.com/ipl/playerimages/Dhawal%20Kulkarni.png
1343,41,Brett Lee,5,5,20.0,111,5,3/15,22.2,5.55,24.0,0,0,2009,PBKS,brettlee,https://scores.iplt20.com/ipl/playerimages/Brett%20Lee.png
1344,42,Tirumalasetti Suman,12,5,15.0,108,5,2/14,21.6,7.2,18.0,0,0,2009,DEC,tirumalasettisuman,https://scores.iplt20.com/ipl/playerimages/Tirumalasetti%20Suman.png
1345,43,Scott Styris,2,2,8.0,64,5,3/32,12.8,8.0,9.6,0,0,2009,DEC,scottstyris,https://scores.iplt20.com/ipl/playerimages/Scott%20Styris.png
1346,44,Jacob Oram,11,7,15.0,133,5,3/32,26.6,8.58,18.6,0,0,2009,CSK,jacoboram,https://scores.iplt20.com/ipl/playerimages/Jacob%20Oram.png
1347,45,Sudeep Tyagi,8,8,19.0,136,5,2/18,27.2,7.15,22.8,0,0,2009,CSK,sudeeptyagi,https://scores.iplt20.com/ipl/playerimages/Sudeep%20Tyagi.png
1348,46,Shoaib Ahmed,7,7,17.0,152,5,2/20,30.4,8.94,20.4,0,0,2009,DEC,shoaibahmed,https://scores.iplt20.com/ipl/playerimages/Shoaib%20Ahmed.png
1349,47,Dillon du Preez,2,2,7.0,56,4,3/32,14.0,8.0,10.5,0,0,2009,RCB,dillondupreez,https://scores.iplt20.com/ipl/playerimages/Dillon%20du%20Preez.png
1350,48,Balachandra Akhil,6,5,11.0,80,4,2/17,20.0,7.27,16.5,0,0,2009,RCB,balachandraakhil,https://scores.iplt20.com/ipl/playerimages/Balachandra%20Akhil.png
1351,49,Ashok Dinda,9,8,24.0,193,4,4/18,48.25,8.04,36.0,0,0,2009,KKR,ashokdinda,https://scores.iplt20.com/ipl/playerimages/Ashok%20Dinda.png
1352,50,Chaminda Vaas,2,2,8.0,71,4,3/21,17.75,8.87,12.0,0,0,2009,DEC,chamindavaas,https://scores.iplt20.com/ipl/playerimages/Chaminda%20Vaas.png
1353,51,Venugopal Rao,16,6,15.0,122,4,2/23,30.5,8.13,22.5,0,0,2009,DEC,venugopalrao,https://scores.iplt20.com/ipl/playerimages/Venugopal%20Rao.png
1354,52,Murali Kartik,10,10,34.0,201,4,3/17,50.25,5.91,51.0,0,0,2009,KKR,muralikartik,https://scores.iplt20.com/ipl/playerimages/Murali%20Kartik.png
1355,53,Abhishek Nayar,13,4,12.0,84,4,3/13,21.0,7.0,18.0,0,0,2009,MI,abhisheknayar,https://scores.iplt20.com/ipl/playerimages/Abhishek%20Nayar.png
1356,54,Kevin Pietersen,6,4,13.0,85,4,2/31,21.25,6.53,19.5,0,0,2009,RCB,kevinpietersen,https://scores.iplt20.com/ipl/playerimages/Kevin%20Pietersen.png
1357,55,JP Duminy,13,6,17.0,93,4,4/17,23.25,5.31,26.25,0,0,2009,MI,jpduminy,https://scores.iplt20.com/ipl/playerimages/JP%20Duminy.png
1358,56,Wilkin Mota,8,5,9.0,61,3,1/24,20.33,6.77,18.0,0,0,2009,PBKS,wilkinmota,https://scores.iplt20.com/ipl/playerimages/Wilkin%20Mota.png
1359,57,Shane Harwood,3,3,10.0,73,3,2/25,24.33,7.3,20.0,0,0,2009,RR,shaneharwood,https://scores.iplt20.com/ipl/playerimages/Shane%20Harwood.png
1360,58,Thilan Thushara,2,2,8.0,60,3,2/16,20.0,7.5,16.0,0,0,2009,CSK,thilanthushara,https://scores.iplt20.com/ipl/playerimages/Thilan%20Thushara.png
1361,59,Laxmi Ratan Shukla,9,5,14.0,100,3,3/25,33.33,7.14,28.0,0,0,2009,KKR,laxmiratanshukla,https://scores.iplt20.com/ipl/playerimages/Laxmi%20Ratan%20Shukla.png
1362,60,Ajantha Mendis,4,4,16.0,117,3,2/19,39.0,7.31,32.0,0,0,2009,KKR,ajanthamendis,https://scores.iplt20.com/ipl/playerimages/Ajantha%20Mendis.png
1363,61,Charl Langeveldt,1,1,4.0,15,3,3/15,5.0,3.75,8.0,0,0,2009,KKR,charllangeveldt,https://scores.iplt20.com/ipl/playerimages/Charl%20Langeveldt.png
1364,62,Johan Botha,3,3,12.0,74,3,3/6,24.66,6.16,24.0,0,0,2009,RR,johanbotha,https://scores.iplt20.com/ipl/playerimages/Johan%20Botha.png
1365,63,Jesse Ryder,5,5,17.0,115,3,2/14,38.33,6.76,34.0,0,0,2009,RCB,jesseryder,https://scores.iplt20.com/ipl/playerimages/Jesse%20Ryder.png
1366,64,Harmeet Singh Bansal,7,7,23.0,192,3,3/24,64.0,8.4,45.66,0,0,2009,DEC,harmeetsinghbansal,https://scores.iplt20.com/ipl/playerimages/Harmeet%20Singh%20Bansal.png
1367,65,Ravichandran Ashwin,2,1,4.0,13,2,4/34,6.5,3.25,12.0,0,0,2009,CSK,ravichandranashwin,https://scores.iplt20.com/ipl/playerimages/Ravichandran%20Ashwin.png
1368,66,Andrew Flintoff,3,3,11.0,105,2,1/11,52.5,9.54,33.0,0,0,2009,CSK,andrewflintoff,https://scores.iplt20.com/ipl/playerimages/Andrew%20Flintoff.png
1369,67,Anureet Singh,3,2,5.0,47,2,3/23,23.5,9.4,15.0,0,0,2009,KKR,anureetsingh,https://scores.iplt20.com/ipl/playerimages/Anureet%20Singh.png
1370,68,Chetanya Nanda,3,3,8.0,57,2,1/4,28.5,7.12,24.0,0,0,2009,MI,chetanyananda,https://scores.iplt20.com/ipl/playerimages/Chetanya%20Nanda.png
1371,69,Vikramjeet Malik,5,5,12.0,98,2,2/14,49.0,8.16,36.0,0,0,2009,PBKS,vikramjeetmalik,https://scores.iplt20.com/ipl/playerimages/Vikramjeet%20Malik.png
1372,70,Dale Steyn,3,3,9.0,62,2,3/11,31.0,6.88,27.0,0,0,2009,RCB,dalesteyn,https://scores.iplt20.com/ipl/playerimages/Dale%20Steyn.png
1373,71,Sourav Ganguly,13,6,12.0,97,2,2/21,48.5,8.08,36.0,0,0,2009,KKR,souravganguly,https://scores.iplt20.com/ipl/playerimages/Sourav%20Ganguly.png
1374,72,Joginder Sharma,4,4,7.0,57,2,2/27,28.5,8.14,21.0,0,0,2009,CSK,jogindersharma,https://scores.iplt20.com/ipl/playerimages/Joginder%20Sharma.png
1375,73,KP Appanna,5,5,12.0,87,2,4/19,43.5,7.25,36.0,0,0,2009,RCB,kpappanna,https://scores.iplt20.com/ipl/playerimages/KP%20Appanna.png
1376,74,Moises Henriques,4,4,12.0,107,2,3/12,53.5,8.79,36.5,0,0,2009,KKR,moiseshenriques,https://scores.iplt20.com/ipl/playerimages/Moises%20Henriques.png
1377,75,Pankaj Singh,3,3,7.0,65,2,2/18,32.5,9.28,21.0,0,0,2009,RCB,pankajsingh,https://scores.iplt20.com/ipl/playerimages/Pankaj%20Singh.png
1378,76,Dwayne Smith,8,8,14.0,124,1,4/8,124.0,8.85,84.0,0,0,2009,DEC,dwaynesmith,https://scores.iplt20.com/ipl/playerimages/Dwayne%20Smith.png
1379,77,Tyron Henderson,2,2,6.0,40,1,1/30,40.0,6.66,36.0,0,0,2009,RR,tyronhenderson,https://scores.iplt20.com/ipl/playerimages/Tyron%20Henderson.png
1380,78,Graham Napier,1,1,4.0,27,1,1/27,27.0,6.75,24.0,0,0,2009,MI,grahamnapier,https://scores.iplt20.com/ipl/playerimages/Graham%20Napier.png
1381,79,Vikram Singh,5,4,9.0,82,1,3/29,82.0,9.11,54.0,0,0,2009,PBKS,vikramsingh,https://scores.iplt20.com/ipl/playerimages/Vikram%20Singh.png
1382,80,Chris Gayle,7,7,19.0,144,1,3/21,144.0,7.64,113.0,0,0,2009,KKR,chrisgayle,https://scores.iplt20.com/ipl/playerimages/Chris%20Gayle.png
1383,81,Rohan Raje,4,4,7.0,72,1,2/16,72.0,10.53,41.0,0,0,2009,MI,rohanraje,https://scores.iplt20.com/ipl/playerimages/Rohan%20Raje.png
1384,1,Sohail Tanvir,11,11,41.0,266,22,6/14,12.09,6.46,11.22,1,1,2008,RR,sohailtanvir,https://scores.iplt20.com/ipl/playerimages/Sohail%20Tanvir.png
1385,2,Shane Warne,15,15,52.0,404,19,4/21,21.26,7.76,16.42,0,0,2008,RR,shanewarne,https://scores.iplt20.com/ipl/playerimages/Shane%20Warne.png
1386,3,Shanthakumaran Sreesanth,15,15,51.0,442,19,3/29,23.26,8.63,16.15,0,0,2008,PBKS,shanthakumaransreesanth,https://scores.iplt20.com/ipl/playerimages/Shanthakumaran%20Sreesanth.png
1387,4,Piyush Chawla,15,15,47.0,389,17,4/17,22.88,8.3,16.52,0,0,2008,PBKS,piyushchawla,https://scores.iplt20.com/ipl/playerimages/Piyush%20Chawla.png
1388,5,Albie Morkel,13,13,48.0,399,17,4/32,23.47,8.31,16.94,1,0,2008,CSK,albiemorkel,https://scores.iplt20.com/ipl/playerimages/Albie%20Morkel.png
1389,6,Shane Watson,15,15,54.0,383,17,4/29,22.52,7.07,19.11,0,0,2008,RR,shanewatson,https://scores.iplt20.com/ipl/playerimages/Shane%20Watson.png
1390,7,Manpreet Gony,16,16,60.0,443,17,3/31,26.05,7.38,21.17,0,0,2008,CSK,manpreetgony,https://scores.iplt20.com/ipl/playerimages/Manpreet%20Gony.png
1391,8,Yo Mahesh,11,11,42.0,370,16,4/36,23.12,8.77,15.81,1,0,2008,DC,yomahesh,https://scores.iplt20.com/ipl/playerimages/Yo%20Mahesh.png
1392,9,Irfan Pathan,14,14,53.0,350,15,3/24,23.33,6.6,21.2,0,0,2008,PBKS,irfanpathan,https://scores.iplt20.com/ipl/playerimages/Irfan%20Pathan.png
1393,10,RP Singh,14,14,51.0,442,15,4/22,29.46,8.61,20.53,0,0,2008,DEC,rpsingh,https://scores.iplt20.com/ipl/playerimages/RP%20Singh.png
1394,11,MF Maharoof,10,10,36.0,249,15,3/34,16.6,6.91,14.4,0,0,2008,DC,mfmaharoof,https://scores.iplt20.com/ipl/playerimages/MF%20Maharoof.png
1395,12,Munaf Patel,15,15,55.0,420,14,5/21,30.0,7.63,23.57,0,0,2008,RR,munafpatel,https://scores.iplt20.com/ipl/playerimages/Munaf%20Patel.png
1396,13,Zaheer Khan,11,11,42.0,357,13,4/17,27.46,8.5,19.38,0,0,2008,RCB,zaheerkhan,https://scores.iplt20.com/ipl/playerimages/Zaheer%20Khan.png
1397,14,Siddharth Trivedi,15,15,48.0,399,13,4/25,30.69,8.31,22.15,0,0,2008,RR,siddharthtrivedi,https://scores.iplt20.com/ipl/playerimages/Siddharth%20Trivedi.png
1398,15,Ashish Nehra,14,14,45.0,348,12,4/10,29.0,7.76,22.41,0,0,2008,MI,ashishnehra,https://scores.iplt20.com/ipl/playerimages/Ashish%20Nehra.png
1399,16,Glenn McGrath,14,14,54.0,357,12,4/29,29.75,6.61,27.0,1,0,2008,DC,glennmcgrath,https://scores.iplt20.com/ipl/playerimages/Glenn%20McGrath.png
1400,17,Umar Gul,6,6,22.0,184,12,4/23,15.33,8.17,11.25,1,0,2008,KKR,umargul,https://scores.iplt20.com/ipl/playerimages/Umar%20Gul.png
